_url,_position,constituency,party,candidate,votes,votes/_source,share,share/_source
http://www.bbc.co.uk/news/politics/constituencies/E14000969,1,Stockport,,,,,,
http://www.bbc.co.uk/news/politics/constituencies/E14000969,2,"Labour (LAB) , with candidate Ann Coffey , have the following results: 19,771 total votes taken. 49.9% share of the total vote +7.2% change in share of the votes",(LAB),", with candidate Ann Coffey",19771,"19,771",49.9,49.9
http://www.bbc.co.uk/news/politics/constituencies/E14000969,3,"Conservative (CON) , with candidate Daniel Hamilton , have the following results: 9,710 total votes taken. 24.5% share of the total vote -0.8% change in share of the votes",(CON),", with candidate Daniel Hamilton",9710,"9,710",24.5,24.5
http://www.bbc.co.uk/news/politics/constituencies/E14000969,4,"UKIP (UKIP) , with candidate Steven Woolfe , have the following results: 5,206 total votes taken. 13.1% share of the total vote +10.9% change in share of the votes",(UKIP),", with candidate Steven Woolfe",5206,"5,206",13.1,13.1
http://www.bbc.co.uk/news/politics/constituencies/E14000969,5,"Liberal Democrat (LD) , with candidate Daniel Hawthorne , have the following results: 3,034 total votes taken. 7.7% share of the total vote -17.3% change in share of the votes",(LD),", with candidate Daniel Hawthorne",3034,"3,034",7.7,7.7
http://www.bbc.co.uk/news/politics/constituencies/E14000969,6,"Green Party (GRN) , with candidate Gary Lawson , have the following results: 1,753 total votes taken. 4.4% share of the total vote +2.7% change in share of the votes",(GRN),", with candidate Gary Lawson",1753,"1,753",4.4,4.4
http://www.bbc.co.uk/news/politics/constituencies/E14000969,7,"Left Unity (LU) , with candidate John Pearson , have the following results: 175 total votes taken. 0.4% share of the total vote +0.4% change in share of the votes",(LU),", with candidate John Pearson",175,175,0.4,0.4
http://www.bbc.co.uk/news/politics/constituencies/E14000964,1,St Ives,,,,,,
http://www.bbc.co.uk/news/politics/constituencies/E14000964,2,"Conservative (CON) , with candidate Derek Thomas , have the following results: 18,491 total votes taken. 38.3% share of the total vote -0.7% change in share of the votes",(CON),", with candidate Derek Thomas",18491,"18,491",38.3,38.3
http://www.bbc.co.uk/news/politics/constituencies/E14000964,3,"Liberal Democrat (LD) , with candidate Andrew George , have the following results: 16,022 total votes taken. 33.2% share of the total vote -9.6% change in share of the votes",(LD),", with candidate Andrew George",16022,"16,022",33.2,33.2
http://www.bbc.co.uk/news/politics/constituencies/E14000964,4,"UKIP (UKIP) , with candidate Graham Calderwood , have the following results: 5,720 total votes taken. 11.8% share of the total vote +6.3% change in share of the votes",(UKIP),", with candidate Graham Calderwood",5720,"5,720",11.8,11.8
http://www.bbc.co.uk/news/politics/constituencies/E14000964,5,"Labour (LAB) , with candidate Cornelius Olivier , have the following results: 4,510 total votes taken. 9.3% share of the total vote +1.2% change in share of the votes",(LAB),", with candidate Cornelius Olivier",4510,"4,510",9.3,9.3
http://www.bbc.co.uk/news/politics/constituencies/E14000964,6,"Green Party (GRN) , with candidate Tim Andrewes , have the following results: 3,051 total votes taken. 6.3% share of the total vote +3.5% change in share of the votes",(GRN),", with candidate Tim Andrewes",3051,"3,051",6.3,6.3
http://www.bbc.co.uk/news/politics/constituencies/E14000964,7,"Mebyon Kernow (MK) , with candidate Rob Simmons , have the following results: 518 total votes taken. 1.1% share of the total vote +0.2% change in share of the votes",(MK),", with candidate Rob Simmons",518,518,1.1,1.1
http://www.bbc.co.uk/news/politics/constituencies/E14000708,1,Garston & Halewood,,,,,,
http://www.bbc.co.uk/news/politics/constituencies/E14000708,2,"Labour (LAB) , with candidate Maria Eagle , have the following results: 33,839 total votes taken. 69.1% share of the total vote +9.6% change in share of the votes",(LAB),", with candidate Maria Eagle",33839,"33,839",69.1,69.1
http://www.bbc.co.uk/news/politics/constituencies/E14000708,3,"Conservative (CON) , with candidate Martin Williams , have the following results: 6,693 total votes taken. 13.7% share of the total vote -2.5% change in share of the votes",(CON),", with candidate Martin Williams",6693,"6,693",13.7,13.7
http://www.bbc.co.uk/news/politics/constituencies/E14000708,4,"UKIP (UKIP) , with candidate Carl Schears , have the following results: 4,482 total votes taken. 9.2% share of the total vote +5.6% change in share of the votes",(UKIP),", with candidate Carl Schears",4482,"4,482",9.2,9.2
http://www.bbc.co.uk/news/politics/constituencies/E14000708,5,"Liberal Democrat (LD) , with candidate Anna Martin , have the following results: 2,279 total votes taken. 4.7% share of the total vote -15.5% change in share of the votes",(LD),", with candidate Anna Martin",2279,"2,279",4.7,4.7
http://www.bbc.co.uk/news/politics/constituencies/E14000708,6,"Green Party (GRN) , with candidate Will Ward , have the following results: 1,690 total votes taken. 3.5% share of the total vote +3.5% change in share of the votes",(GRN),", with candidate Will Ward",1690,"1,690",3.5,3.5
http://www.bbc.co.uk/news/politics/constituencies/E14000963,1,St Helens South & Whiston,,,,,,
http://www.bbc.co.uk/news/politics/constituencies/E14000963,2,"Labour (LAB) , with candidate Marie Rimmer , have the following results: 28,950 total votes taken. 59.8% share of the total vote +6.9% change in share of the votes",(LAB),", with candidate Marie Rimmer",28950,"28,950",59.8,59.8
http://www.bbc.co.uk/news/politics/constituencies/E14000963,3,"Conservative (CON) , with candidate Gillian Keegan , have the following results: 7,707 total votes taken. 15.9% share of the total vote -1.9% change in share of the votes",(CON),", with candidate Gillian Keegan",7707,"7,707",15.9,15.9
http://www.bbc.co.uk/news/politics/constituencies/E14000963,4,"UKIP (UKIP) , with candidate John Beirne , have the following results: 6,766 total votes taken. 14.0% share of the total vote +11.3% change in share of the votes",(UKIP),", with candidate John Beirne",6766,"6,766",14,14
http://www.bbc.co.uk/news/politics/constituencies/E14000963,5,"Liberal Democrat (LD) , with candidate Brian Spencer , have the following results: 2,737 total votes taken. 5.7% share of the total vote -16.6% change in share of the votes",(LD),", with candidate Brian Spencer",2737,"2,737",5.7,5.7
http://www.bbc.co.uk/news/politics/constituencies/E14000963,6,"Green Party (GRN) , with candidate James Chan , have the following results: 2,237 total votes taken. 4.6% share of the total vote +4.6% change in share of the votes",(GRN),", with candidate James Chan",2237,"2,237",4.6,4.6
http://www.bbc.co.uk/news/politics/constituencies/E14000707,1,Gainsborough,,,,,,
http://www.bbc.co.uk/news/politics/constituencies/E14000707,2,"Conservative (CON) , with candidate Edward Leigh , have the following results: 25,949 total votes taken. 52.7% share of the total vote +3.4% change in share of the votes",(CON),", with candidate Edward Leigh",25949,"25,949",52.7,52.7
http://www.bbc.co.uk/news/politics/constituencies/E14000707,3,"Labour (LAB) , with candidate David Prescott , have the following results: 10,500 total votes taken. 21.3% share of the total vote +5.7% change in share of the votes",(LAB),", with candidate David Prescott",10500,"10,500",21.3,21.3
http://www.bbc.co.uk/news/politics/constituencies/E14000707,4,"UKIP (UKIP) , with candidate John Saxon , have the following results: 7,727 total votes taken. 15.7% share of the total vote +11.5% change in share of the votes",(UKIP),", with candidate John Saxon",7727,"7,727",15.7,15.7
http://www.bbc.co.uk/news/politics/constituencies/E14000707,5,"Liberal Democrat (LD) , with candidate Lesley Rollings , have the following results: 3,290 total votes taken. 6.7% share of the total vote -21.2% change in share of the votes",(LD),", with candidate Lesley Rollings",3290,"3,290",6.7,6.7
http://www.bbc.co.uk/news/politics/constituencies/E14000707,6,"Green Party (GRN) , with candidate Geoffrey Barnes , have the following results: 1,290 total votes taken. 2.6% share of the total vote +2.6% change in share of the votes",(GRN),", with candidate Geoffrey Barnes",1290,"1,290",2.6,2.6
http://www.bbc.co.uk/news/politics/constituencies/E14000707,7,"Lincolnshire Independents (LNIN) , with candidate Chris Darcel , have the following results: 505 total votes taken. 1.0% share of the total vote +1.0% change in share of the votes",(LNIN),", with candidate Chris Darcel",505,505,1,1
http://www.bbc.co.uk/news/politics/constituencies/E14000966,1,Staffordshire Moorlands,,,,,,
http://www.bbc.co.uk/news/politics/constituencies/E14000966,2,"Conservative (CON) , with candidate Karen Bradley , have the following results: 21,770 total votes taken. 51.1% share of the total vote +5.9% change in share of the votes",(CON),", with candidate Karen Bradley",21770,"21,770",51.1,51.1
http://www.bbc.co.uk/news/politics/constituencies/E14000966,3,"Labour (LAB) , with candidate Trudie McGuinness , have the following results: 11,596 total votes taken. 27.2% share of the total vote -2.7% change in share of the votes",(LAB),", with candidate Trudie McGuinness",11596,"11,596",27.2,27.2
http://www.bbc.co.uk/news/politics/constituencies/E14000966,4,"UKIP (UKIP) , with candidate George Langley-Poole , have the following results: 6,236 total votes taken. 14.6% share of the total vote +6.5% change in share of the votes",(UKIP),", with candidate George Langley-Poole",6236,"6,236",14.6,14.6
http://www.bbc.co.uk/news/politics/constituencies/E14000966,5,"Liberal Democrat (LD) , with candidate John Redfern , have the following results: 1,759 total votes taken. 4.1% share of the total vote -12.6% change in share of the votes",(LD),", with candidate John Redfern",1759,"1,759",4.1,4.1
http://www.bbc.co.uk/news/politics/constituencies/E14000966,6,"Green Party (GRN) , with candidate Brian Smith , have the following results: 1,226 total votes taken. 2.9% share of the total vote +2.9% change in share of the votes",(GRN),", with candidate Brian Smith",1226,"1,226",2.9,2.9
http://www.bbc.co.uk/news/politics/constituencies/E14000709,1,Gateshead,,,,,,
http://www.bbc.co.uk/news/politics/constituencies/E14000709,2,"Labour (LAB) , with candidate Ian Mearns , have the following results: 21,549 total votes taken. 56.8% share of the total vote +2.6% change in share of the votes",(LAB),", with candidate Ian Mearns",21549,"21,549",56.8,56.8
http://www.bbc.co.uk/news/politics/constituencies/E14000709,3,"UKIP (UKIP) , with candidate John Tennant , have the following results: 6,765 total votes taken. 17.8% share of the total vote +14.9% change in share of the votes",(UKIP),", with candidate John Tennant",6765,"6,765",17.8,17.8
http://www.bbc.co.uk/news/politics/constituencies/E14000709,4,"Conservative (CON) , with candidate Tom Smith , have the following results: 5,502 total votes taken. 14.5% share of the total vote -0.4% change in share of the votes",(CON),", with candidate Tom Smith",5502,"5,502",14.5,14.5
http://www.bbc.co.uk/news/politics/constituencies/E14000709,5,"Liberal Democrat (LD) , with candidate Frank Hindle , have the following results: 2,585 total votes taken. 6.8% share of the total vote -14.5% change in share of the votes",(LD),", with candidate Frank Hindle",2585,"2,585",6.8,6.8
http://www.bbc.co.uk/news/politics/constituencies/E14000709,6,"Green Party (GRN) , with candidate Andy Redfern , have the following results: 1,548 total votes taken. 4.1% share of the total vote +3.1% change in share of the votes",(GRN),", with candidate Andy Redfern",1548,"1,548",4.1,4.1
http://www.bbc.co.uk/news/politics/constituencies/E14000965,1,Stafford,,,,,,
http://www.bbc.co.uk/news/politics/constituencies/E14000965,2,"Conservative (CON) , with candidate Jeremy Lefroy , have the following results: 23,606 total votes taken. 48.4% share of the total vote +4.5% change in share of the votes",(CON),", with candidate Jeremy Lefroy",23606,"23,606",48.4,48.4
http://www.bbc.co.uk/news/politics/constituencies/E14000965,3,"Labour (LAB) , with candidate Kate Godfrey , have the following results: 14,429 total votes taken. 29.6% share of the total vote -3.4% change in share of the votes",(LAB),", with candidate Kate Godfrey",14429,"14,429",29.6,29.6
http://www.bbc.co.uk/news/politics/constituencies/E14000965,4,"UKIP (UKIP) , with candidate Ed Whitfield , have the following results: 6,293 total votes taken. 12.9% share of the total vote +9.5% change in share of the votes",(UKIP),", with candidate Ed Whitfield",6293,"6,293",12.9,12.9
http://www.bbc.co.uk/news/politics/constituencies/E14000965,5,"National Health Action (NHA) , with candidate Karen Howell , have the following results: 1,701 total votes taken. 3.5% share of the total vote +3.5% change in share of the votes",(NHA),", with candidate Karen Howell",1701,"1,701",3.5,3.5
http://www.bbc.co.uk/news/politics/constituencies/E14000965,6,"Green Party (GRN) , with candidate Mike Shone , have the following results: 1,390 total votes taken. 2.9% share of the total vote +1.7% change in share of the votes",(GRN),", with candidate Mike Shone",1390,"1,390",2.9,2.9
